window,mse,mae,smape,crps,wis50,wis80,wis90,cov50,cov80,cov90,sharp80,ece_q,mse_naive,mae_naive,pinball_p10,pinball_p50,pinball_p90
84,0.01233635377138853,0.09208856523036957,1.8432527780532837,0.11150386184453964,0.5707050561904907,1.0443998575210571,1.4142366647720337,0.8571428571428571,1.0,1.0,1.0443998575210571,0.17067669172932332,0.01566107812066418,0.10999999727521624,0.04308000206947327,0.046044282615184784,0.061359990388154984
85,0.027940984815359116,0.1608920842409134,3.276539593935013,0.1252424418926239,0.5330715775489807,1.1526936292648315,1.4917242527008057,0.5714285714285714,1.0,1.0,1.1526936292648315,0.24436090225563908,0.021477154792884385,0.13600029264177596,0.06569100171327591,0.0804460421204567,0.04957836866378784
86,0.005514670163393021,0.05431318283081055,1.0883410461246967,0.09337622672319412,0.48134443163871765,0.9845463037490845,1.2805737257003784,0.8571428571428571,1.0,1.0,0.9845463037490845,0.15789473684210525,0.005749098907277325,0.05530970437186105,0.05088886246085167,0.027156591415405273,0.047565776854753494
87,0.002833617152646184,0.04753923416137695,0.9505094029009342,0.09598344564437866,0.5016540288925171,1.0966242551803589,1.3901737928390503,0.8571428571428571,1.0,1.0,1.0966242551803589,0.1954887218045113,0.0037973244684183427,0.05878564289637974,0.04613321274518967,0.023769617080688477,0.06352921575307846
88,0.025795701891183853,0.15650463104248047,3.1021174043416977,0.1195654347538948,0.5340466499328613,1.0201324224472046,1.392128586769104,0.8571428571428571,1.0,1.0,1.0201324224472046,0.26315789473684215,0.01819822518655201,0.13342857360839844,0.038618337363004684,0.07825231552124023,0.06339490413665771
89,0.0010465829400345683,0.026805264875292778,0.5399773363023996,0.08287118375301361,0.4372614324092865,1.0035552978515625,1.3244059085845947,1.0,1.0,1.0,1.0035552978515625,0.2481203007518797,0.0009396976918846381,0.025643008095877513,0.044702332466840744,0.013402632437646389,0.05565319582819939
90,0.0004483309749048203,0.015177999623119831,0.3062595147639513,0.08348681032657623,0.46059975028038025,1.008381962776184,1.3612393140792847,1.0,1.0,1.0,1.008381962776184,0.2330827067669173,0.0006782999807910528,0.022238186427525113,0.047840721905231476,0.0075889998115599155,0.052997466176748276
91,0.002632114803418517,0.0359022282063961,0.7196106016635895,0.08527822047472,0.4824512302875519,0.9672513604164124,1.2959622144699097,1.0,1.0,1.0,0.9672513604164124,0.20300751879699247,0.0026868543631540626,0.0348095212663923,0.05133224278688431,0.01795111410319805,0.045392896980047226
92,0.013133598491549492,0.08320597559213638,1.6721542924642563,0.10391087085008621,0.5375493764877319,1.109777569770813,1.440176248550415,1.0,1.0,1.0,1.109777569770813,0.2263157894736842,0.008092264170045382,0.06807150159563337,0.05993914231657982,0.04160298779606819,0.05103861913084984
93,0.01533727440983057,0.09370265901088715,1.875867322087288,0.09618578851222992,0.4387166202068329,1.074880599975586,1.3886982202529907,1.0,1.0,1.0,1.074880599975586,0.21954887218045113,0.009039103233720067,0.07445240020751953,0.05511850118637085,0.04685132950544357,0.05236956104636192
